function_called,exit_layer_number,corruption,severity,prec1,prec5
validate_with_bayes_matrix_conformal_prediction,1,snow,5,8.13400000366211,13.9339999899292
validate_with_bayes_matrix_conformal_prediction,2,snow,5,9.585999991149903,17.128000002441407
validate_with_bayes_matrix_conformal_prediction,3,snow,5,10.237999991149902,18.29599998413086
validate_with_bayes_matrix_conformal_prediction,4,snow,5,10.939999999389649,18.794000008544923
validate,0,snow,5,5.883999993286133,15.053999993286133
validate,1,snow,5,8.234000003662109,19.707999982910156
validate,2,snow,5,9.889999996948243,23.141999978637696
validate,3,snow,5,10.278000001831055,23.467999996948244
validate,4,snow,5,11.11799999420166,24.483999989624024
validate_with_bayes_matrix,0,snow,5,5.883999993286133,0
validate_with_bayes_matrix,1,snow,5,7.6239999960327145,0
validate_with_bayes_matrix,2,snow,5,9.097999993896485,0
validate_with_bayes_matrix,3,snow,5,9.999999991455079,0
validate_with_bayes_matrix,4,snow,5,10.703999994201661,0
validate_with_bayes_matrix_conformal_prediction,0,snow,5,5.883999993286133,8.917999996643067
validate_with_bayes_matrix_conformal_prediction,1,snow,5,8.047999995422364,13.9219999899292
validate_with_bayes_matrix_conformal_prediction,2,snow,5,9.521999993591308,17.046000002441406
validate_with_bayes_matrix_conformal_prediction,3,snow,5,10.205999991149902,18.164000005493165
validate_with_bayes_matrix_conformal_prediction,4,snow,5,10.89200000213623,18.627999997558593
validate_with_bayes_matrix_conformal_prediction,0,gaussian_noise,1,29.035999974365236,38.28599995727539
validate_with_bayes_matrix_conformal_prediction,1,gaussian_noise,1,42.02399995605469,57.025999938964844
validate_with_bayes_matrix_conformal_prediction,2,gaussian_noise,1,47.10400000732422,65.05999993408203
validate_with_bayes_matrix_conformal_prediction,3,gaussian_noise,1,50.16999992431641,68.53399992919923
validate_with_bayes_matrix_conformal_prediction,4,gaussian_noise,1,52.152000021972654,69.84799994873048
validate,0,gaussian_noise,1,29.035999974365236,52.62600002197266
validate,1,gaussian_noise,1,42.53,68.11799992919921
validate,2,gaussian_noise,1,48.12599992919922,73.2699999609375
validate,3,gaussian_noise,1,50.15200002929687,74.7860000390625
validate,4,gaussian_noise,1,52.28599994628906,76.37200000732422
validate_with_bayes_matrix,0,gaussian_noise,1,29.035999974365236,0
validate_with_bayes_matrix,1,gaussian_noise,1,38.651999998779296,0
validate_with_bayes_matrix,2,gaussian_noise,1,45.4580000390625,0
validate_with_bayes_matrix,3,gaussian_noise,1,49.23399997558594,0
validate_with_bayes_matrix,4,gaussian_noise,1,51.415999919433595,0
validate_with_bayes_matrix_conformal_prediction,0,gaussian_noise,1,29.035999974365236,38.20199995727539
validate_with_bayes_matrix_conformal_prediction,1,gaussian_noise,1,41.89599995849609,56.92200001708984
validate_with_bayes_matrix_conformal_prediction,2,gaussian_noise,1,47.10200003417969,64.97199998535156
validate_with_bayes_matrix_conformal_prediction,3,gaussian_noise,1,50.17200002685547,68.35199998291016
validate_with_bayes_matrix_conformal_prediction,4,gaussian_noise,1,52.175999970703124,69.65799997558594
validate_with_bayes_matrix_conformal_prediction,0,gaussian_noise,2,18.601999978637696,25.57800001220703
validate_with_bayes_matrix_conformal_prediction,1,gaussian_noise,2,30.995999979248047,43.73199995361328
validate_with_bayes_matrix_conformal_prediction,2,gaussian_noise,2,35.72799997802734,52.26599995117188
validate_with_bayes_matrix_conformal_prediction,3,gaussian_noise,2,38.85199998535156,55.97199993408203
validate_with_bayes_matrix_conformal_prediction,4,gaussian_noise,2,40.88600001586914,57.659999978027344
validate,0,gaussian_noise,2,18.601999978637696,38.45399997314453
validate,1,gaussian_noise,2,31.44600001220703,55.64999997314453
validate,2,gaussian_noise,2,37.05399998168945,62.035999943847656
validate,3,gaussian_noise,2,39.17800000488281,64.15399996826172
validate,4,gaussian_noise,2,41.362000008544925,66.08400003662109
validate_with_bayes_matrix,0,gaussian_noise,2,18.601999978637696,0
validate_with_bayes_matrix,1,gaussian_noise,2,27.656000017089845,0
validate_with_bayes_matrix,2,gaussian_noise,2,34.03,0
validate_with_bayes_matrix,3,gaussian_noise,2,37.84999997192383,0
validate_with_bayes_matrix,4,gaussian_noise,2,40.126,0
validate_with_bayes_matrix_conformal_prediction,0,gaussian_noise,2,18.601999978637696,25.506000012207032
validate_with_bayes_matrix_conformal_prediction,1,gaussian_noise,2,30.77399995727539,43.64199998046875
validate_with_bayes_matrix_conformal_prediction,2,gaussian_noise,2,35.57199998046875,52.20999995117187
validate_with_bayes_matrix_conformal_prediction,3,gaussian_noise,2,38.741999974365235,55.804000012207034
validate_with_bayes_matrix_conformal_prediction,4,gaussian_noise,2,40.74799999145508,57.44400002929687
validate_with_bayes_matrix_conformal_prediction,0,gaussian_noise,3,8.389999999389648,12.362000000610351
validate_with_bayes_matrix_conformal_prediction,1,gaussian_noise,3,16.64199998168945,25.065999979248048
validate_with_bayes_matrix_conformal_prediction,2,gaussian_noise,3,20.39600000488281,32.70800001220703
validate_with_bayes_matrix_conformal_prediction,3,gaussian_noise,3,23.01800000854492,36.57800000854492
validate_with_bayes_matrix_conformal_prediction,4,gaussian_noise,3,24.7619999609375,38.0259999987793
validate,0,gaussian_noise,3,8.389999999389648,20.550000002441408
validate,1,gaussian_noise,3,16.87599999267578,35.64799998413086
validate,2,gaussian_noise,3,21.490000005493165,42.477999970703124
validate,3,gaussian_noise,3,23.601999990234376,45.14199997680664
validate,4,gaussian_noise,3,25.37199996459961,47.02799999633789
validate_with_bayes_matrix,0,gaussian_noise,3,8.389999999389648,0
validate_with_bayes_matrix,1,gaussian_noise,3,14.469999998168944,0
validate_with_bayes_matrix,2,gaussian_noise,3,18.81999999694824,0
validate_with_bayes_matrix,3,gaussian_noise,3,22.033999968261718,0
validate_with_bayes_matrix,4,gaussian_noise,3,24.015999998779296,0
validate_with_bayes_matrix_conformal_prediction,0,gaussian_noise,3,8.389999999389648,12.311999995117187
validate_with_bayes_matrix_conformal_prediction,1,gaussian_noise,3,16.507999997558592,25.00800001953125
validate_with_bayes_matrix_conformal_prediction,2,gaussian_noise,3,20.184000001831055,32.67000001220703
validate_with_bayes_matrix_conformal_prediction,3,gaussian_noise,3,22.90200000854492,36.40999999755859
validate_with_bayes_matrix_conformal_prediction,4,gaussian_noise,3,24.6540000012207,37.796000001220705
validate_with_bayes_matrix_conformal_prediction,0,gaussian_noise,4,2.7659999932861328,4.577999999694824
validate_with_bayes_matrix_conformal_prediction,1,gaussian_noise,4,6.263999999694824,10.467999989013672
validate_with_bayes_matrix_conformal_prediction,2,gaussian_noise,4,8.30199999206543,14.809999979248047
validate_with_bayes_matrix_conformal_prediction,3,gaussian_noise,4,9.710000003356933,17.644000001220704
validate_with_bayes_matrix_conformal_prediction,4,gaussian_noise,4,10.741999985961915,18.840000008544923
validate,0,gaussian_noise,4,2.7659999932861328,7.893999978637695
validate,1,gaussian_noise,4,6.397999991760254,16.391999987792968
validate,2,gaussian_noise,4,8.875999997558594,21.47199998901367
validate,3,gaussian_noise,4,10.257999993286132,23.920000020751953
validate,4,gaussian_noise,4,11.127999997558593,25.433999965820313
validate_with_bayes_matrix,0,gaussian_noise,4,2.7659999932861328,0
validate_with_bayes_matrix,1,gaussian_noise,4,5.401999995117188,0
validate_with_bayes_matrix,2,gaussian_noise,4,7.380000000610352,0
validate_with_bayes_matrix,3,gaussian_noise,4,8.991999993286132,0
validate_with_bayes_matrix,4,gaussian_noise,4,10.179999985351563,0
validate_with_bayes_matrix_conformal_prediction,0,gaussian_noise,4,2.7659999932861328,4.549999996948242
validate_with_bayes_matrix_conformal_prediction,1,gaussian_noise,4,6.19399999420166,10.458000002441405
validate_with_bayes_matrix_conformal_prediction,2,gaussian_noise,4,8.181999989013672,14.853999979248046
validate_with_bayes_matrix_conformal_prediction,3,gaussian_noise,4,9.662000003356933,17.50000000366211
validate_with_bayes_matrix_conformal_prediction,4,gaussian_noise,4,10.624000001831055,18.64599998413086
validate_with_bayes_matrix_conformal_prediction,0,gaussian_noise,5,0.8039999995422363,1.7259999975585938
validate_with_bayes_matrix_conformal_prediction,1,gaussian_noise,5,1.5059999964904784,3.1600000012207032
validate_with_bayes_matrix_conformal_prediction,2,gaussian_noise,5,2.2219999990844728,4.451999992980957
validate_with_bayes_matrix_conformal_prediction,3,gaussian_noise,5,2.557999996795654,5.553999999084473
validate_with_bayes_matrix_conformal_prediction,4,gaussian_noise,5,2.821999999847412,5.998000002441406
validate,0,gaussian_noise,5,0.8039999995422363,2.483999990234375
validate,1,gaussian_noise,5,1.5540000019836426,5.0259999890136715
validate,2,gaussian_noise,5,2.3359999976348877,6.965999989013672
validate,3,gaussian_noise,5,2.7659999998474123,8.121999982910156
validate,4,gaussian_noise,5,2.9899999951171874,8.443999985961915
validate_with_bayes_matrix,0,gaussian_noise,5,0.8039999995422363,0
validate_with_bayes_matrix,1,gaussian_noise,5,1.331999997253418,0
validate_with_bayes_matrix,2,gaussian_noise,5,1.8419999969482421,0
validate_with_bayes_matrix,3,gaussian_noise,5,2.349999999694824,0
validate_with_bayes_matrix,4,gaussian_noise,5,2.699999997406006,0
validate_with_bayes_matrix_conformal_prediction,0,gaussian_noise,5,0.8039999995422363,1.7019999975585938
validate_with_bayes_matrix_conformal_prediction,1,gaussian_noise,5,1.4919999992370605,3.1640000012207032
validate_with_bayes_matrix_conformal_prediction,2,gaussian_noise,5,2.1999999974823,4.471999992980957
validate_with_bayes_matrix_conformal_prediction,3,gaussian_noise,5,2.5440000021362303,5.536000004272461
validate_with_bayes_matrix_conformal_prediction,4,gaussian_noise,5,2.7720000024414064,5.923999996948242
validate_with_bayes_matrix_conformal_prediction,0,zoom_blur,1,29.901999997558594,39.80800001586914
validate_with_bayes_matrix_conformal_prediction,1,zoom_blur,1,37.28599995483398,52.555999962158204
validate_with_bayes_matrix_conformal_prediction,2,zoom_blur,1,40.88000000854492,58.669999931640625
validate_with_bayes_matrix_conformal_prediction,3,zoom_blur,1,42.80600000610352,60.95600000488281
validate_with_bayes_matrix_conformal_prediction,4,zoom_blur,1,44.67599997802734,62.014
validate,0,zoom_blur,1,29.901999997558594,53.02600004394531
validate,1,zoom_blur,1,37.53000001708985,62.0640000390625
validate,2,zoom_blur,1,41.34599995727539,66.20799995849609
validate,3,zoom_blur,1,42.4699999633789,67.10199992675781
validate,4,zoom_blur,1,44.806000013427735,68.73399994140625
validate_with_bayes_matrix,0,zoom_blur,1,29.901999997558594,0
validate_with_bayes_matrix,1,zoom_blur,1,35.20599998168945,0
validate_with_bayes_matrix,2,zoom_blur,1,39.89000000366211,0
validate_with_bayes_matrix,3,zoom_blur,1,42.4979999987793,0
validate_with_bayes_matrix,4,zoom_blur,1,44.25199996459961,0
validate_with_bayes_matrix_conformal_prediction,0,zoom_blur,1,29.901999997558594,39.74800001586914
validate_with_bayes_matrix_conformal_prediction,1,zoom_blur,1,37.20000000854492,52.53599997558594
validate_with_bayes_matrix_conformal_prediction,2,zoom_blur,1,40.87799995727539,58.49799993164063
validate_with_bayes_matrix_conformal_prediction,3,zoom_blur,1,42.81000000366211,60.75600003173828
validate_with_bayes_matrix_conformal_prediction,4,zoom_blur,1,44.61199996459961,61.846
validate_with_bayes_matrix_conformal_prediction,0,zoom_blur,2,24.051999991455077,32.7420000012207
validate_with_bayes_matrix_conformal_prediction,1,zoom_blur,2,29.72000001586914,43.5719999609375
validate_with_bayes_matrix_conformal_prediction,2,zoom_blur,2,33.152,49.271999959716794
validate_with_bayes_matrix_conformal_prediction,3,zoom_blur,2,34.59199995727539,51.287999990234376
validate_with_bayes_matrix_conformal_prediction,4,zoom_blur,2,36.069999965820315,52.12599998535156
validate,0,zoom_blur,2,24.051999991455077,45.12999998901367
validate,1,zoom_blur,2,29.894000013427735,53.17400004394531
validate,2,zoom_blur,2,33.31200001586914,57.10400000854492
validate,3,zoom_blur,2,34.10400000854492,57.942000017089846
validate,4,zoom_blur,2,36.248000003662106,59.64599997802734
validate_with_bayes_matrix,0,zoom_blur,2,24.051999991455077,0
validate_with_bayes_matrix,1,zoom_blur,2,28.21000001586914,0
validate_with_bayes_matrix,2,zoom_blur,2,32.19199997070312,0
validate_with_bayes_matrix,3,zoom_blur,2,34.25999999511719,0
validate_with_bayes_matrix,4,zoom_blur,2,35.7599999609375,0
validate_with_bayes_matrix_conformal_prediction,0,zoom_blur,2,24.051999991455077,32.70399998779297
validate_with_bayes_matrix_conformal_prediction,1,zoom_blur,2,29.59199998046875,43.53599997436523
validate_with_bayes_matrix_conformal_prediction,2,zoom_blur,2,33.062,49.118
validate_with_bayes_matrix_conformal_prediction,3,zoom_blur,2,34.55999995727539,51.06599995239258
validate_with_bayes_matrix_conformal_prediction,4,zoom_blur,2,35.97999996582031,52.007999974365234
validate_with_bayes_matrix_conformal_prediction,0,zoom_blur,3,20.99199997680664,29.044
validate_with_bayes_matrix_conformal_prediction,1,zoom_blur,3,25.191999992675782,38.27999998046875
validate_with_bayes_matrix_conformal_prediction,2,zoom_blur,3,27.911999965820314,43.123999992675785
validate_with_bayes_matrix_conformal_prediction,3,zoom_blur,3,29.02800000366211,44.669999963378906
validate_with_bayes_matrix_conformal_prediction,4,zoom_blur,3,30.225999974365234,45.30799995361328
validate,0,zoom_blur,3,20.99199997680664,41.21400000366211
validate,1,zoom_blur,3,25.227999990234373,47.10799997680664
validate,2,zoom_blur,3,27.75400000854492,50.49599997436523
validate,3,zoom_blur,3,28.203999970703126,51.04399996337891
validate,4,zoom_blur,3,30.016000017089844,52.95599998901367
validate_with_bayes_matrix,0,zoom_blur,3,20.99199997680664,0
validate_with_bayes_matrix,1,zoom_blur,3,24.099999981689454,0
validate_with_bayes_matrix,2,zoom_blur,3,27.23599998779297,0
validate_with_bayes_matrix,3,zoom_blur,3,28.799999998779295,0
validate_with_bayes_matrix,4,zoom_blur,3,30.091999985351563,0
validate_with_bayes_matrix_conformal_prediction,0,zoom_blur,3,20.99199997680664,29.037999986572267
validate_with_bayes_matrix_conformal_prediction,1,zoom_blur,3,25.08800000854492,38.25999998046875
validate_with_bayes_matrix_conformal_prediction,2,zoom_blur,3,27.79400000366211,42.962000006103516
validate_with_bayes_matrix_conformal_prediction,3,zoom_blur,3,29.029999979248046,44.43599999023437
validate_with_bayes_matrix_conformal_prediction,4,zoom_blur,3,30.202000014648437,45.137999993896486
validate_with_bayes_matrix_conformal_prediction,0,zoom_blur,4,17.87599998901367,24.991999985351562
validate_with_bayes_matrix_conformal_prediction,1,zoom_blur,4,20.636000014648438,32.60599997558594
validate_with_bayes_matrix_conformal_prediction,2,zoom_blur,4,22.905999987792967,36.72000001220703
validate_with_bayes_matrix_conformal_prediction,3,zoom_blur,4,23.76599998779297,37.8059999987793
validate_with_bayes_matrix_conformal_prediction,4,zoom_blur,4,24.70199997192383,38.394000007324216
validate,0,zoom_blur,4,17.87599998901367,35.95999998779297
validate,1,zoom_blur,4,20.623999974365233,40.638000009765626
validate,2,zoom_blur,4,22.53399999267578,43.49999995849609
validate,3,zoom_blur,4,23.10000000366211,43.83200000976562
validate,4,zoom_blur,4,24.4919999609375,45.513999967041016
validate_with_bayes_matrix,0,zoom_blur,4,17.87599998901367,0
validate_with_bayes_matrix,1,zoom_blur,4,19.86999998779297,0
validate_with_bayes_matrix,2,zoom_blur,4,22.4039999609375,0
validate_with_bayes_matrix,3,zoom_blur,4,23.717999982910158,0
validate_with_bayes_matrix,4,zoom_blur,4,24.666000007324218,0
validate_with_bayes_matrix_conformal_prediction,0,zoom_blur,4,17.87599998901367,25.001999971923826
validate_with_bayes_matrix_conformal_prediction,1,zoom_blur,4,20.589999990234375,32.56799998901367
validate_with_bayes_matrix_conformal_prediction,2,zoom_blur,4,22.826000014648436,36.51600001220703
validate_with_bayes_matrix_conformal_prediction,3,zoom_blur,4,23.772000014648437,37.537999974365235
validate_with_bayes_matrix_conformal_prediction,4,zoom_blur,4,24.692000009765625,38.20599996948242
validate_with_bayes_matrix_conformal_prediction,0,zoom_blur,5,15.15399997680664,21.585999986572265
validate_with_bayes_matrix_conformal_prediction,1,zoom_blur,5,16.905999985961913,28.05000000366211
validate_with_bayes_matrix_conformal_prediction,2,zoom_blur,5,18.71599998046875,31.13999998046875
validate_with_bayes_matrix_conformal_prediction,3,zoom_blur,5,19.17599998352051,31.783999963378907
validate_with_bayes_matrix_conformal_prediction,4,zoom_blur,5,19.975999993896483,32.297999982910156
validate,0,zoom_blur,5,15.15399997680664,31.97199998413086
validate,1,zoom_blur,5,16.87999998352051,34.95399995849609
validate,2,zoom_blur,5,18.282000001831054,37.10599999023437
validate,3,zoom_blur,5,18.4279999798584,37.25999999023438
validate,4,zoom_blur,5,19.797999985351563,38.75200000732422
validate_with_bayes_matrix,0,zoom_blur,5,15.15399997680664,0
validate_with_bayes_matrix,1,zoom_blur,5,16.49600000732422,0
validate_with_bayes_matrix,2,zoom_blur,5,18.36799997558594,0
validate_with_bayes_matrix,3,zoom_blur,5,19.244000005493163,0
validate_with_bayes_matrix,4,zoom_blur,5,20.045999986572266,0
validate_with_bayes_matrix_conformal_prediction,0,zoom_blur,5,15.15399997680664,21.594000005493164
validate_with_bayes_matrix_conformal_prediction,1,zoom_blur,5,16.84800000732422,28.011999990234376
validate_with_bayes_matrix_conformal_prediction,2,zoom_blur,5,18.654000001831054,30.879999993896483
validate_with_bayes_matrix_conformal_prediction,3,zoom_blur,5,19.176000004882813,31.566000017089845
validate_with_bayes_matrix_conformal_prediction,4,zoom_blur,5,19.959999993896485,32.137999958496096
validate_with_bayes_matrix_conformal_prediction,0,saturate,1,39.538,51.71799998168945
validate_with_bayes_matrix_conformal_prediction,1,saturate,1,50.39199997314453,67.28399992919923
validate_with_bayes_matrix_conformal_prediction,2,saturate,1,54.67199999145508,73.90999997558593
validate_with_bayes_matrix_conformal_prediction,3,saturate,1,57.20199995483399,76.38399996582031
validate_with_bayes_matrix_conformal_prediction,4,saturate,1,59.11200000976562,77.69799995605469
validate,0,saturate,1,39.538,65.39400002441407
validate,1,saturate,1,50.73400000976562,76.2720000415039
validate,2,saturate,1,55.796,80.51999996826171
validate,3,saturate,1,57.15999999633789,81.4519999658203
validate,4,saturate,1,59.27799998413086,82.94399998291016
validate_with_bayes_matrix,0,saturate,1,39.538,0
validate_with_bayes_matrix,1,saturate,1,48.08199995483398,0
validate_with_bayes_matrix,2,saturate,1,53.688000002441406,0
validate_with_bayes_matrix,3,saturate,1,56.81200001464844,0
validate_with_bayes_matrix,4,saturate,1,58.58000000976563,0
validate_with_bayes_matrix_conformal_prediction,0,saturate,1,39.538,51.52999998168945
validate_with_bayes_matrix_conformal_prediction,1,saturate,1,50.216000002441405,67.23400000732421
validate_with_bayes_matrix_conformal_prediction,2,saturate,1,54.63599995605469,73.8439999243164
validate_with_bayes_matrix_conformal_prediction,3,saturate,1,57.15199995483398,76.26599991699219
validate_with_bayes_matrix_conformal_prediction,4,saturate,1,59.08999997192383,77.55399993164062
validate_with_bayes_matrix_conformal_prediction,0,saturate,2,34.038000006103516,45.35200001464844
validate_with_bayes_matrix_conformal_prediction,1,saturate,2,45.889999985351565,61.94599998413086
validate_with_bayes_matrix_conformal_prediction,2,saturate,2,50.39999996826172,69.65999996826172
validate_with_bayes_matrix_conformal_prediction,3,saturate,2,53.11799995849609,72.36400000488281
validate_with_bayes_matrix_conformal_prediction,4,saturate,2,54.99399999145508,73.67399996582031
validate,0,saturate,2,34.038000006103516,59.27999998046875
validate,1,saturate,2,46.187999986572265,72.19799997314453
validate,2,saturate,2,51.70600001464844,76.87399992675782
validate,3,saturate,2,53.0259999597168,78.03199994628906
validate,4,saturate,2,55.11999998168945,79.43199998779296
validate_with_bayes_matrix,0,saturate,2,34.038000006103516,0
validate_with_bayes_matrix,1,saturate,2,43.51799997192383,0
validate_with_bayes_matrix,2,saturate,2,49.22199997924805,0
validate_with_bayes_matrix,3,saturate,2,52.571999996337894,0
validate_with_bayes_matrix,4,saturate,2,54.547999973144535,0
validate_with_bayes_matrix_conformal_prediction,0,saturate,2,34.038000006103516,45.16000001464844
validate_with_bayes_matrix_conformal_prediction,1,saturate,2,45.697999963378905,61.903999970703126
validate_with_bayes_matrix_conformal_prediction,2,saturate,2,50.329999959716794,69.57200001953125
validate_with_bayes_matrix_conformal_prediction,3,saturate,2,53.05999995849609,72.16800000488281
validate_with_bayes_matrix_conformal_prediction,4,saturate,2,54.91999999145508,73.50399994140625
validate_with_bayes_matrix_conformal_prediction,0,saturate,3,46.60399993408203,59.70199993164063
validate_with_bayes_matrix_conformal_prediction,1,saturate,3,56.320000036621096,73.4639999169922
validate_with_bayes_matrix_conformal_prediction,2,saturate,3,59.994000004882814,79.19799997558594
validate_with_bayes_matrix_conformal_prediction,3,saturate,3,62.423999995117185,81.57599996826171
validate_with_bayes_matrix_conformal_prediction,4,saturate,3,63.97599994140625,82.41400001708985
validate,0,saturate,3,46.60399993408203,72.05399996582031
validate,1,saturate,3,56.51200000976562,80.46799994628907
validate,2,saturate,3,60.74799998046875,83.75999998779297
validate,3,saturate,3,61.94400001953125,84.66999998291016
validate,4,saturate,3,64.01199999755859,85.82799997802735
validate_with_bayes_matrix,0,saturate,3,46.60399993408203,0
validate_with_bayes_matrix,1,saturate,3,54.3820000390625,0
validate_with_bayes_matrix,2,saturate,3,59.40799992675781,0
validate_with_bayes_matrix,3,saturate,3,61.88399991943359,0
validate_with_bayes_matrix,4,saturate,3,63.69599996826172,0
validate_with_bayes_matrix_conformal_prediction,0,saturate,3,46.60399993408203,59.60000000976562
validate_with_bayes_matrix_conformal_prediction,1,saturate,3,56.25400003662109,73.40799991699218
validate_with_bayes_matrix_conformal_prediction,2,saturate,3,60.05000000244141,79.18399992431641
validate_with_bayes_matrix_conformal_prediction,3,saturate,3,62.41799991699219,81.49599991699219
validate_with_bayes_matrix_conformal_prediction,4,saturate,3,63.97599994140625,82.30799991455078
validate_with_bayes_matrix_conformal_prediction,0,saturate,4,30.51799996459961,40.599999967041015
validate_with_bayes_matrix_conformal_prediction,1,saturate,4,41.970000001220704,57.28400002929688
validate_with_bayes_matrix_conformal_prediction,2,saturate,4,46.7519999621582,65.293999921875
validate_with_bayes_matrix_conformal_prediction,3,saturate,4,49.869999987792966,68.64400001220703
validate_with_bayes_matrix_conformal_prediction,4,saturate,4,51.70000002929687,70.07200002929687
validate,0,saturate,4,30.51799996459961,54.629999970703125
validate,1,saturate,4,42.325999985351565,68.27399995605468
validate,2,saturate,4,48.1359999597168,73.87399999511719
validate,3,saturate,4,49.87000001220703,75.08799996582032
validate,4,saturate,4,52.05599992919922,76.66400003662109
validate_with_bayes_matrix,0,saturate,4,30.51799996459961,0
validate_with_bayes_matrix,1,saturate,4,38.749999965820315,0
validate_with_bayes_matrix,2,saturate,4,45.19399997802734,0
validate_with_bayes_matrix,3,saturate,4,48.96800001464844,0
validate_with_bayes_matrix,4,saturate,4,51.07200000732422,0
validate_with_bayes_matrix_conformal_prediction,0,saturate,4,30.51799996459961,40.50799995361328
validate_with_bayes_matrix_conformal_prediction,1,saturate,4,41.81799996337891,57.202000029296876
validate_with_bayes_matrix_conformal_prediction,2,saturate,4,46.68999998901367,65.279999921875
validate_with_bayes_matrix_conformal_prediction,3,saturate,4,49.80999993652344,68.5039999609375
validate_with_bayes_matrix_conformal_prediction,4,saturate,4,51.67199992675781,69.90800002929687
validate_with_bayes_matrix_conformal_prediction,0,saturate,5,19.71199996582031,27.22799999267578
validate_with_bayes_matrix_conformal_prediction,1,saturate,5,29.71999998046875,42.059999992675785
validate_with_bayes_matrix_conformal_prediction,2,saturate,5,34.67200001220703,50.99600003662109
validate_with_bayes_matrix_conformal_prediction,3,saturate,5,37.708000010986325,54.71400001953125
validate_with_bayes_matrix_conformal_prediction,4,saturate,5,39.744000001220705,56.646000034179686
validate,0,saturate,5,19.71199996582031,39.03599999023437
validate,1,saturate,5,30.12599998901367,54.09999993652344
validate,2,saturate,5,36.50599997802735,61.16600001953125
validate,3,saturate,5,38.181999954833984,62.94600003662109
validate,4,saturate,5,40.54199997436523,64.92600000732422
validate_with_bayes_matrix,0,saturate,5,19.71199996582031,0
validate_with_bayes_matrix,1,saturate,5,26.855999998779296,0
validate_with_bayes_matrix,2,saturate,5,32.81000001464844,0
validate_with_bayes_matrix,3,saturate,5,36.53000001586914,0
validate_with_bayes_matrix,4,saturate,5,38.803999954833984,0
validate_with_bayes_matrix_conformal_prediction,0,saturate,5,19.71199996582031,27.191999979248045
validate_with_bayes_matrix_conformal_prediction,1,saturate,5,29.61200000732422,41.99199999267578
validate_with_bayes_matrix_conformal_prediction,2,saturate,5,34.56599997436523,50.941999934082034
validate_with_bayes_matrix_conformal_prediction,3,saturate,5,37.672000013427734,54.61199996826172
validate_with_bayes_matrix_conformal_prediction,4,saturate,5,39.67800001464844,56.449999931640626
validate_with_bayes_matrix_conformal_prediction,0,frost,1,33.475999985351564,43.7820000012207
validate_with_bayes_matrix_conformal_prediction,1,frost,1,43.40399998535156,58.55000001953125
validate_with_bayes_matrix_conformal_prediction,2,frost,1,47.811999997558594,65.60999991943359
validate_with_bayes_matrix_conformal_prediction,3,frost,1,50.28800001220703,67.98599998535157
validate_with_bayes_matrix_conformal_prediction,4,frost,1,52.146000036621096,69.32800000488281
validate,0,frost,1,33.475999985351564,57.429999975585936
validate,1,frost,1,43.82599995605469,68.18599997558594
validate,2,frost,1,48.75399998657227,72.88599999511719
validate,3,frost,1,50.13200001464844,73.91999994140625
validate,4,frost,1,52.38199993408203,75.65400003417969
validate_with_bayes_matrix,0,frost,1,33.475999985351564,0
validate_with_bayes_matrix,1,frost,1,41.075999967041014,0
validate_with_bayes_matrix,2,frost,1,46.5999999597168,0
validate_with_bayes_matrix,3,frost,1,49.6180000390625,0
validate_with_bayes_matrix,4,frost,1,51.55000003662109,0
validate_with_bayes_matrix_conformal_prediction,0,frost,1,33.475999985351564,43.65400001464844
validate_with_bayes_matrix_conformal_prediction,1,frost,1,43.26800001220703,58.47000001953125
validate_with_bayes_matrix_conformal_prediction,2,frost,1,47.7579999597168,65.47199994628906
validate_with_bayes_matrix_conformal_prediction,3,frost,1,50.24599993652344,67.85199993408203
validate_with_bayes_matrix_conformal_prediction,4,frost,1,52.147999958496094,69.21399995361328
validate_with_bayes_matrix_conformal_prediction,0,frost,2,17.773999991455078,24.3919999609375
validate_with_bayes_matrix_conformal_prediction,1,frost,2,26.176000001220704,37.41599997680664
validate_with_bayes_matrix_conformal_prediction,2,frost,2,30.0900000012207,44.65999999633789
validate_with_bayes_matrix_conformal_prediction,3,frost,2,32.34399998046875,47.29399999755859
validate_with_bayes_matrix_conformal_prediction,4,frost,2,33.984000004882816,48.66000000366211
validate,0,frost,2,17.773999991455078,36.28399999023438
validate,1,frost,2,26.51200002075195,48.19799997802734
validate,2,frost,2,31.239999993896486,54.00600000732422
validate,3,frost,2,32.41200001831055,55.03800003417969
validate,4,frost,2,34.3319999975586,57.10999991943359
validate_with_bayes_matrix,0,frost,2,17.773999991455078,0
validate_with_bayes_matrix,1,frost,2,24.264000018310547,0
validate_with_bayes_matrix,2,frost,2,28.619999985351562,0
validate_with_bayes_matrix,3,frost,2,31.467999978027343,0
validate_with_bayes_matrix,4,frost,2,33.331999973144534,0
validate_with_bayes_matrix_conformal_prediction,0,frost,2,17.773999991455078,24.2979999609375
validate_with_bayes_matrix_conformal_prediction,1,frost,2,25.972000014648437,37.34000001708984
validate_with_bayes_matrix_conformal_prediction,2,frost,2,29.946000006103514,44.48399995849609
validate_with_bayes_matrix_conformal_prediction,3,frost,2,32.28599999633789,47.13600001098633
validate_with_bayes_matrix_conformal_prediction,4,frost,2,33.92199998046875,48.45199996582031
validate_with_bayes_matrix_conformal_prediction,0,frost,3,10.28399999572754,14.949999986572266
validate_with_bayes_matrix_conformal_prediction,1,frost,3,16.597999987182618,24.90199998046875
